#Station Number:A02170
#Station Name:Sacramento River at Fremont Weir (West End)
#Station Type:Surface Water
#Parameter:Stage
#Output Interval (Unit of Measure):Raw  (FOOT)
#Output Date Range:Water Year (10/1 - 9/30)
#Start and End Date of Output Date Range:10/01/2020 - 08/18/2021
#Query Date and Time:10/19/2021 12:07:51
Date Time,Stage Raw  (FOOT),Quality Code
02/26/2021 21:00:00,13,2: Good quality edited data
02/26/2021 21:15:00,13,2: Good quality edited data
02/26/2021 21:30:00,13,2: Good quality edited data
02/26/2021 21:45:00,13,2: Good quality edited data
02/26/2021 22:00:00,12.99,2: Good quality edited data
02/26/2021 22:15:00,12.99,2: Good quality edited data
02/26/2021 22:30:00,12.99,2: Good quality edited data
02/26/2021 22:45:00,12.99,2: Good quality edited data
02/26/2021 23:00:00,12.99,2: Good quality edited data
02/26/2021 23:15:00,12.99,2: Good quality edited data
02/26/2021 23:30:00,12.99,2: Good quality edited data
02/26/2021 23:45:00,12.99,2: Good quality edited data
02/27/2021 00:00:00,12.99,2: Good quality edited data
02/27/2021 00:15:00,12.98,2: Good quality edited data
02/27/2021 00:30:00,12.98,2: Good quality edited data
02/27/2021 00:45:00,12.97,2: Good quality edited data
02/27/2021 01:00:00,12.97,2: Good quality edited data
02/27/2021 01:15:00,12.96,2: Good quality edited data
02/27/2021 01:30:00,12.97,2: Good quality edited data
02/27/2021 01:45:00,12.97,2: Good quality edited data
02/27/2021 02:00:00,12.96,2: Good quality edited data
02/27/2021 02:15:00,12.96,2: Good quality edited data
02/27/2021 02:30:00,12.97,2: Good quality edited data
02/27/2021 02:45:00,12.95,2: Good quality edited data
02/27/2021 03:00:00,12.96,2: Good quality edited data
02/27/2021 03:15:00,12.95,2: Good quality edited data
02/27/2021 03:30:00,12.94,2: Good quality edited data
02/27/2021 03:45:00,12.95,2: Good quality edited data
02/27/2021 04:00:00,12.94,2: Good quality edited data
02/27/2021 04:15:00,12.94,2: Good quality edited data
02/27/2021 04:30:00,12.94,2: Good quality edited data
02/27/2021 04:45:00,12.93,2: Good quality edited data
02/27/2021 05:00:00,12.92,2: Good quality edited data
02/27/2021 05:15:00,12.91,2: Good quality edited data
02/27/2021 05:30:00,12.91,2: Good quality edited data
02/27/2021 05:45:00,12.91,2: Good quality edited data
02/27/2021 06:00:00,12.91,2: Good quality edited data
02/27/2021 06:15:00,12.91,2: Good quality edited data
02/27/2021 06:30:00,12.9,2: Good quality edited data
02/27/2021 06:45:00,12.91,2: Good quality edited data
02/27/2021 07:00:00,12.89,2: Good quality edited data
02/27/2021 07:15:00,12.9,2: Good quality edited data
02/27/2021 07:30:00,12.89,2: Good quality edited data
02/27/2021 07:45:00,12.89,2: Good quality edited data
02/27/2021 08:00:00,12.89,2: Good quality edited data
02/27/2021 08:15:00,12.89,2: Good quality edited data
02/27/2021 08:30:00,12.89,2: Good quality edited data
02/27/2021 08:45:00,12.88,2: Good quality edited data
02/27/2021 09:00:00,12.88,2: Good quality edited data
02/27/2021 09:15:00,12.86,2: Good quality edited data
02/27/2021 09:30:00,12.88,2: Good quality edited data
02/27/2021 09:45:00,12.87,2: Good quality edited data
02/27/2021 10:00:00,12.88,2: Good quality edited data
02/27/2021 10:15:00,12.87,2: Good quality edited data
02/27/2021 10:30:00,12.88,2: Good quality edited data
02/27/2021 10:45:00,12.85,2: Good quality edited data
02/27/2021 11:00:00,12.86,2: Good quality edited data
02/27/2021 11:15:00,12.86,2: Good quality edited data
02/27/2021 11:30:00,12.87,2: Good quality edited data
02/27/2021 11:45:00,12.87,2: Good quality edited data
02/27/2021 12:00:00,12.87,2: Good quality edited data
02/27/2021 12:15:00,12.87,2: Good quality edited data
02/27/2021 12:30:00,12.87,2: Good quality edited data
02/27/2021 12:45:00,12.85,2: Good quality edited data
02/27/2021 13:00:00,12.85,2: Good quality edited data
02/27/2021 13:15:00,12.84,2: Good quality edited data
02/27/2021 13:30:00,12.84,2: Good quality edited data
02/27/2021 13:45:00,12.85,2: Good quality edited data
02/27/2021 14:00:00,12.83,2: Good quality edited data
02/27/2021 14:15:00,12.84,2: Good quality edited data
02/27/2021 14:30:00,12.83,2: Good quality edited data
02/27/2021 14:45:00,12.82,2: Good quality edited data
02/27/2021 15:00:00,12.8,2: Good quality edited data
02/27/2021 15:15:00,12.84,2: Good quality edited data
02/27/2021 15:30:00,12.83,2: Good quality edited data
02/27/2021 15:45:00,12.83,2: Good quality edited data
02/27/2021 16:00:00,12.82,2: Good quality edited data
02/27/2021 16:15:00,12.81,2: Good quality edited data
02/27/2021 16:30:00,12.82,2: Good quality edited data
02/27/2021 16:45:00,12.8,2: Good quality edited data
02/27/2021 17:00:00,12.8,2: Good quality edited data
02/27/2021 17:15:00,12.79,2: Good quality edited data
02/27/2021 17:30:00,12.78,2: Good quality edited data
02/27/2021 17:45:00,12.79,2: Good quality edited data
02/27/2021 18:00:00,12.77,2: Good quality edited data
02/27/2021 18:15:00,12.78,2: Good quality edited data
02/27/2021 18:30:00,12.78,2: Good quality edited data
02/27/2021 18:45:00,12.77,2: Good quality edited data
02/27/2021 19:00:00,12.77,2: Good quality edited data
02/27/2021 19:15:00,12.77,2: Good quality edited data
02/27/2021 19:30:00,12.76,2: Good quality edited data
02/27/2021 19:45:00,12.76,2: Good quality edited data
02/27/2021 20:00:00,12.76,2: Good quality edited data
02/27/2021 20:15:00,12.76,2: Good quality edited data
02/27/2021 20:30:00,12.76,2: Good quality edited data
02/27/2021 20:45:00,12.76,2: Good quality edited data
02/27/2021 21:00:00,12.75,2: Good quality edited data
02/27/2021 21:15:00,12.76,2: Good quality edited data
02/27/2021 21:30:00,12.76,2: Good quality edited data
02/27/2021 21:45:00,12.76,2: Good quality edited data
02/27/2021 22:00:00,12.76,2: Good quality edited data
02/27/2021 22:15:00,12.76,2: Good quality edited data
02/27/2021 22:30:00,12.75,2: Good quality edited data
02/27/2021 22:45:00,12.75,2: Good quality edited data
02/27/2021 23:00:00,12.75,2: Good quality edited data
02/27/2021 23:15:00,12.76,2: Good quality edited data
02/27/2021 23:30:00,12.75,2: Good quality edited data
02/27/2021 23:45:00,12.75,2: Good quality edited data
02/28/2021 00:00:00,12.75,2: Good quality edited data
02/28/2021 00:15:00,12.75,2: Good quality edited data
02/28/2021 00:30:00,12.74,2: Good quality edited data
02/28/2021 00:45:00,12.74,2: Good quality edited data
02/28/2021 01:00:00,12.75,2: Good quality edited data
02/28/2021 01:15:00,12.74,2: Good quality edited data
02/28/2021 01:30:00,12.74,2: Good quality edited data
02/28/2021 01:45:00,12.74,2: Good quality edited data
02/28/2021 02:00:00,12.73,2: Good quality edited data
02/28/2021 02:15:00,12.73,2: Good quality edited data
02/28/2021 02:30:00,12.72,2: Good quality edited data
02/28/2021 02:45:00,12.72,2: Good quality edited data
02/28/2021 03:00:00,12.72,2: Good quality edited data
02/28/2021 03:15:00,12.72,2: Good quality edited data
02/28/2021 03:30:00,12.72,2: Good quality edited data
02/28/2021 03:45:00,12.72,2: Good quality edited data
02/28/2021 04:00:00,12.71,2: Good quality edited data
02/28/2021 04:15:00,12.7,2: Good quality edited data
02/28/2021 04:30:00,12.72,2: Good quality edited data
02/28/2021 04:45:00,12.7,2: Good quality edited data
02/28/2021 05:00:00,12.7,2: Good quality edited data
02/28/2021 05:15:00,12.7,2: Good quality edited data
02/28/2021 05:30:00,12.7,2: Good quality edited data
02/28/2021 05:45:00,12.69,2: Good quality edited data
02/28/2021 06:00:00,12.69,2: Good quality edited data
02/28/2021 06:15:00,12.69,2: Good quality edited data
02/28/2021 06:30:00,12.69,2: Good quality edited data
02/28/2021 06:45:00,12.68,2: Good quality edited data
02/28/2021 07:00:00,12.68,2: Good quality edited data
02/28/2021 07:15:00,12.67,2: Good quality edited data
02/28/2021 07:30:00,12.68,2: Good quality edited data
02/28/2021 07:45:00,12.67,2: Good quality edited data
02/28/2021 08:00:00,12.67,2: Good quality edited data
02/28/2021 08:15:00,12.66,2: Good quality edited data
02/28/2021 08:30:00,12.66,2: Good quality edited data
02/28/2021 08:45:00,12.66,2: Good quality edited data
02/28/2021 09:00:00,12.66,2: Good quality edited data
02/28/2021 09:15:00,12.65,2: Good quality edited data
02/28/2021 09:30:00,12.66,2: Good quality edited data
02/28/2021 09:45:00,12.66,2: Good quality edited data
02/28/2021 10:00:00,12.66,2: Good quality edited data
02/28/2021 10:15:00,12.65,2: Good quality edited data
02/28/2021 10:30:00,12.63,2: Good quality edited data
02/28/2021 10:45:00,12.65,2: Good quality edited data
02/28/2021 11:00:00,12.65,2: Good quality edited data
02/28/2021 11:15:00,12.64,2: Good quality edited data
02/28/2021 11:30:00,12.64,2: Good quality edited data
02/28/2021 11:45:00,12.65,2: Good quality edited data
02/28/2021 12:00:00,12.64,2: Good quality edited data
02/28/2021 12:15:00,12.64,2: Good quality edited data
02/28/2021 12:30:00,12.64,2: Good quality edited data
02/28/2021 12:45:00,12.64,2: Good quality edited data
02/28/2021 13:00:00,12.63,2: Good quality edited data
02/28/2021 13:15:00,12.63,2: Good quality edited data
02/28/2021 13:30:00,12.63,2: Good quality edited data
02/28/2021 13:45:00,12.63,2: Good quality edited data
02/28/2021 14:00:00,12.62,2: Good quality edited data
02/28/2021 14:15:00,12.6,2: Good quality edited data
02/28/2021 14:30:00,12.61,2: Good quality edited data
02/28/2021 14:45:00,12.6,2: Good quality edited data
02/28/2021 15:00:00,12.61,2: Good quality edited data
02/28/2021 15:15:00,12.6,2: Good quality edited data
02/28/2021 15:30:00,12.6,2: Good quality edited data
02/28/2021 15:45:00,12.6,2: Good quality edited data
02/28/2021 16:00:00,12.59,2: Good quality edited data
02/28/2021 16:15:00,12.59,2: Good quality edited data
02/28/2021 16:30:00,12.57,2: Good quality edited data
02/28/2021 16:45:00,12.58,2: Good quality edited data
02/28/2021 17:00:00,12.57,2: Good quality edited data
02/28/2021 17:15:00,12.57,2: Good quality edited data
02/28/2021 17:30:00,12.57,2: Good quality edited data
02/28/2021 17:45:00,12.57,2: Good quality edited data
02/28/2021 18:00:00,12.56,2: Good quality edited data
02/28/2021 18:15:00,12.56,2: Good quality edited data
02/28/2021 18:30:00,12.55,2: Good quality edited data
02/28/2021 18:45:00,12.55,2: Good quality edited data
02/28/2021 19:00:00,12.55,2: Good quality edited data
02/28/2021 19:15:00,12.55,2: Good quality edited data
02/28/2021 19:30:00,12.55,2: Good quality edited data
02/28/2021 19:45:00,12.55,2: Good quality edited data
02/28/2021 20:00:00,12.54,2: Good quality edited data
02/28/2021 20:15:00,12.54,2: Good quality edited data
02/28/2021 20:30:00,12.54,2: Good quality edited data
02/28/2021 20:45:00,12.54,2: Good quality edited data
02/28/2021 21:00:00,12.51,2: Good quality edited data
02/28/2021 21:15:00,12.53,2: Good quality edited data
02/28/2021 21:30:00,12.53,2: Good quality edited data
02/28/2021 21:45:00,12.53,2: Good quality edited data
02/28/2021 22:00:00,12.53,2: Good quality edited data
02/28/2021 22:15:00,12.53,2: Good quality edited data
02/28/2021 22:30:00,12.53,2: Good quality edited data
02/28/2021 22:45:00,12.54,2: Good quality edited data
02/28/2021 23:00:00,12.54,2: Good quality edited data
02/28/2021 23:15:00,12.53,2: Good quality edited data
02/28/2021 23:30:00,12.53,2: Good quality edited data
02/28/2021 23:45:00,12.54,2: Good quality edited data
03/01/2021 00:00:00,12.53,2: Good quality edited data
03/01/2021 00:15:00,12.53,2: Good quality edited data
03/01/2021 00:30:00,12.53,2: Good quality edited data
03/01/2021 00:45:00,12.53,2: Good quality edited data
03/01/2021 01:00:00,12.52,2: Good quality edited data
03/01/2021 01:15:00,12.53,2: Good quality edited data
03/01/2021 01:30:00,12.52,2: Good quality edited data
03/01/2021 01:45:00,12.53,2: Good quality edited data
03/01/2021 02:00:00,12.52,2: Good quality edited data
03/01/2021 02:15:00,12.52,2: Good quality edited data
03/01/2021 02:30:00,12.52,2: Good quality edited data
03/01/2021 02:45:00,12.51,2: Good quality edited data
03/01/2021 03:00:00,12.51,2: Good quality edited data
03/01/2021 03:15:00,12.51,2: Good quality edited data
03/01/2021 03:30:00,12.51,2: Good quality edited data
03/01/2021 03:45:00,12.5,2: Good quality edited data
03/01/2021 04:00:00,12.5,2: Good quality edited data
03/01/2021 04:15:00,12.49,2: Good quality edited data
03/01/2021 04:30:00,12.5,2: Good quality edited data
03/01/2021 04:45:00,12.49,2: Good quality edited data
03/01/2021 05:00:00,12.49,2: Good quality edited data
03/01/2021 05:15:00,12.48,2: Good quality edited data
03/01/2021 05:30:00,12.48,2: Good quality edited data
03/01/2021 05:45:00,12.48,2: Good quality edited data
03/01/2021 06:00:00,12.48,2: Good quality edited data
03/01/2021 06:15:00,12.47,2: Good quality edited data
03/01/2021 06:30:00,12.47,2: Good quality edited data
03/01/2021 06:45:00,12.47,2: Good quality edited data
03/01/2021 07:00:00,12.46,2: Good quality edited data
03/01/2021 07:15:00,12.46,2: Good quality edited data
03/01/2021 07:30:00,12.45,2: Good quality edited data
03/01/2021 07:45:00,12.46,2: Good quality edited data
03/01/2021 08:00:00,12.45,2: Good quality edited data
03/01/2021 08:15:00,12.45,2: Good quality edited data
03/01/2021 08:30:00,12.44,2: Good quality edited data
03/01/2021 08:45:00,12.44,2: Good quality edited data
03/01/2021 09:00:00,12.44,2: Good quality edited data
03/01/2021 09:15:00,12.43,2: Good quality edited data
03/01/2021 09:30:00,12.43,2: Good quality edited data
03/01/2021 09:45:00,12.43,2: Good quality edited data
03/01/2021 10:00:00,12.42,2: Good quality edited data
03/01/2021 10:15:00,12.42,2: Good quality edited data
03/01/2021 10:30:00,12.42,2: Good quality edited data
03/01/2021 10:45:00,12.42,2: Good quality edited data
03/01/2021 11:00:00,12.41,2: Good quality edited data
03/01/2021 11:15:00,12.41,2: Good quality edited data
03/01/2021 11:30:00,12.41,2: Good quality edited data
03/01/2021 11:45:00,12.4,2: Good quality edited data
03/01/2021 12:00:00,12.43,2: Good quality edited data
03/01/2021 12:15:00,12.43,2: Good quality edited data
03/01/2021 12:30:00,12.44,2: Good quality edited data
03/01/2021 12:45:00,12.43,2: Good quality edited data
03/01/2021 13:00:00,12.45,2: Good quality edited data
03/01/2021 13:15:00,12.43,2: Good quality edited data
03/01/2021 13:30:00,12.46,2: Good quality edited data
03/01/2021 13:45:00,12.48,2: Good quality edited data
03/01/2021 14:00:00,12.48,2: Good quality edited data
03/01/2021 14:15:00,12.48,2: Good quality edited data
03/01/2021 14:30:00,12.47,2: Good quality edited data
03/01/2021 14:45:00,12.45,2: Good quality edited data
03/01/2021 15:00:00,12.44,2: Good quality edited data
03/01/2021 15:15:00,12.43,2: Good quality edited data
03/01/2021 15:30:00,12.43,2: Good quality edited data
03/01/2021 15:45:00,12.42,2: Good quality edited data
03/01/2021 16:00:00,12.42,2: Good quality edited data
03/01/2021 16:15:00,12.42,2: Good quality edited data
03/01/2021 16:30:00,12.41,2: Good quality edited data
03/01/2021 16:45:00,12.4,2: Good quality edited data
03/01/2021 17:00:00,12.4,2: Good quality edited data
03/01/2021 17:15:00,12.39,2: Good quality edited data
03/01/2021 17:30:00,12.39,2: Good quality edited data
03/01/2021 17:45:00,12.38,2: Good quality edited data
03/01/2021 18:00:00,12.37,2: Good quality edited data
03/01/2021 18:15:00,12.36,2: Good quality edited data
03/01/2021 18:30:00,12.36,2: Good quality edited data
03/01/2021 18:45:00,12.36,2: Good quality edited data
03/01/2021 19:00:00,12.36,2: Good quality edited data
03/01/2021 19:15:00,12.35,2: Good quality edited data
03/01/2021 19:30:00,12.34,2: Good quality edited data
03/01/2021 19:45:00,12.33,2: Good quality edited data
03/01/2021 20:00:00,12.33,2: Good quality edited data
03/01/2021 20:15:00,12.33,2: Good quality edited data
03/01/2021 20:30:00,12.33,2: Good quality edited data
03/01/2021 20:45:00,12.32,2: Good quality edited data
03/01/2021 21:00:00,12.32,2: Good quality edited data
03/01/2021 21:15:00,12.32,2: Good quality edited data
03/01/2021 21:30:00,12.32,2: Good quality edited data
03/01/2021 21:45:00,12.31,2: Good quality edited data
03/01/2021 22:00:00,12.31,2: Good quality edited data
03/01/2021 22:15:00,12.31,2: Good quality edited data
03/01/2021 22:30:00,12.31,2: Good quality edited data
03/01/2021 22:45:00,12.31,2: Good quality edited data
03/01/2021 23:00:00,12.31,2: Good quality edited data
03/01/2021 23:15:00,12.31,2: Good quality edited data
03/01/2021 23:30:00,12.31,2: Good quality edited data
03/01/2021 23:45:00,12.31,2: Good quality edited data
03/02/2021 00:00:00,12.32,2: Good quality edited data
03/02/2021 00:15:00,12.32,2: Good quality edited data
03/02/2021 00:30:00,12.32,2: Good quality edited data
03/02/2021 00:45:00,12.32,2: Good quality edited data
03/02/2021 01:00:00,12.32,2: Good quality edited data
03/02/2021 01:15:00,12.31,2: Good quality edited data
03/02/2021 01:30:00,12.31,2: Good quality edited data
03/02/2021 01:45:00,12.32,2: Good quality edited data
03/02/2021 02:00:00,12.32,2: Good quality edited data
03/02/2021 02:15:00,12.32,2: Good quality edited data
03/02/2021 02:30:00,12.32,2: Good quality edited data
03/02/2021 02:45:00,12.32,2: Good quality edited data
03/02/2021 03:00:00,12.32,2: Good quality edited data
03/02/2021 03:15:00,12.32,2: Good quality edited data
03/02/2021 03:30:00,12.32,2: Good quality edited data
03/02/2021 03:45:00,12.32,2: Good quality edited data
03/02/2021 04:00:00,12.33,2: Good quality edited data
03/02/2021 04:15:00,12.32,2: Good quality edited data
03/02/2021 04:30:00,12.32,2: Good quality edited data
03/02/2021 04:45:00,12.31,2: Good quality edited data
03/02/2021 05:00:00,12.32,2: Good quality edited data
03/02/2021 05:15:00,12.31,2: Good quality edited data
03/02/2021 05:30:00,12.32,2: Good quality edited data
03/02/2021 05:45:00,12.31,2: Good quality edited data
03/02/2021 06:00:00,12.31,2: Good quality edited data
03/02/2021 06:15:00,12.32,2: Good quality edited data
03/02/2021 06:30:00,12.32,2: Good quality edited data
03/02/2021 06:45:00,12.32,2: Good quality edited data
03/02/2021 07:00:00,12.31,2: Good quality edited data
03/02/2021 07:15:00,12.31,2: Good quality edited data
03/02/2021 07:30:00,12.31,2: Good quality edited data
03/02/2021 07:45:00,12.31,2: Good quality edited data
03/02/2021 08:00:00,12.31,2: Good quality edited data
03/02/2021 08:15:00,12.31,2: Good quality edited data
03/02/2021 08:30:00,12.32,2: Good quality edited data
03/02/2021 08:45:00,12.31,2: Good quality edited data
03/02/2021 09:00:00,12.31,2: Good quality edited data
03/02/2021 09:15:00,12.31,2: Good quality edited data
03/02/2021 09:30:00,12.31,2: Good quality edited data
03/02/2021 09:45:00,12.32,2: Good quality edited data
03/02/2021 10:00:00,12.32,2: Good quality edited data
03/02/2021 10:15:00,12.31,2: Good quality edited data
03/02/2021 10:30:00,12.31,2: Good quality edited data
03/02/2021 10:45:00,12.32,2: Good quality edited data
03/02/2021 11:00:00,12.32,2: Good quality edited data
03/02/2021 11:15:00,12.32,2: Good quality edited data
03/02/2021 11:30:00,12.33,2: Good quality edited data
03/02/2021 11:45:00,12.32,2: Good quality edited data
03/02/2021 12:00:00,12.37,2: Good quality edited data
03/02/2021 12:15:00,12.4,2: Good quality edited data
03/02/2021 12:30:00,12.39,2: Good quality edited data
03/02/2021 12:45:00,12.48,2: Good quality edited data
03/02/2021 13:00:00,12.5,2: Good quality edited data
03/02/2021 13:15:00,12.49,2: Good quality edited data
03/02/2021 13:30:00,12.47,2: Good quality edited data
03/02/2021 13:45:00,12.46,2: Good quality edited data
03/02/2021 14:00:00,12.44,2: Good quality edited data
03/02/2021 14:15:00,12.44,2: Good quality edited data
03/02/2021 14:30:00,12.44,2: Good quality edited data
03/02/2021 14:45:00,12.43,2: Good quality edited data
03/02/2021 15:00:00,12.42,2: Good quality edited data
03/02/2021 15:15:00,12.41,2: Good quality edited data
03/02/2021 15:30:00,12.42,2: Good quality edited data
03/02/2021 15:45:00,12.41,2: Good quality edited data
03/02/2021 16:00:00,12.4,2: Good quality edited data
03/02/2021 16:15:00,12.39,2: Good quality edited data
03/02/2021 16:30:00,12.39,2: Good quality edited data
03/02/2021 16:45:00,12.39,2: Good quality edited data
03/02/2021 17:00:00,12.38,2: Good quality edited data
03/02/2021 17:15:00,12.37,2: Good quality edited data
03/02/2021 17:30:00,12.37,2: Good quality edited data
03/02/2021 17:45:00,12.36,2: Good quality edited data
03/02/2021 18:00:00,12.36,2: Good quality edited data
03/02/2021 18:15:00,12.35,2: Good quality edited data
03/02/2021 18:30:00,12.35,2: Good quality edited data
03/02/2021 18:45:00,12.35,2: Good quality edited data
03/02/2021 19:00:00,12.34,2: Good quality edited data
03/02/2021 19:15:00,12.33,2: Good quality edited data
03/02/2021 19:30:00,12.33,2: Good quality edited data
03/02/2021 19:45:00,12.32,2: Good quality edited data
03/02/2021 20:00:00,12.32,2: Good quality edited data
03/02/2021 20:15:00,12.31,2: Good quality edited data
03/02/2021 20:30:00,12.31,2: Good quality edited data
03/02/2021 20:45:00,12.31,2: Good quality edited data
03/02/2021 21:00:00,12.3,2: Good quality edited data
03/02/2021 21:15:00,12.29,2: Good quality edited data
03/02/2021 21:30:00,12.3,2: Good quality edited data
03/02/2021 21:45:00,12.29,2: Good quality edited data
03/02/2021 22:00:00,12.29,2: Good quality edited data
03/02/2021 22:15:00,12.29,2: Good quality edited data
03/02/2021 22:30:00,12.28,2: Good quality edited data
03/02/2021 22:45:00,12.27,2: Good quality edited data
03/02/2021 23:00:00,12.28,2: Good quality edited data
03/02/2021 23:15:00,12.28,2: Good quality edited data
03/02/2021 23:30:00,12.27,2: Good quality edited data
03/02/2021 23:45:00,12.26,2: Good quality edited data
03/03/2021 00:00:00,12.27,2: Good quality edited data
03/03/2021 00:15:00,12.26,2: Good quality edited data
03/03/2021 00:30:00,12.26,2: Good quality edited data
03/03/2021 00:45:00,12.26,2: Good quality edited data
03/03/2021 01:00:00,12.26,2: Good quality edited data
03/03/2021 01:15:00,12.25,2: Good quality edited data
03/03/2021 01:30:00,12.26,2: Good quality edited data
03/03/2021 01:45:00,12.25,2: Good quality edited data
03/03/2021 02:00:00,12.25,2: Good quality edited data
03/03/2021 02:15:00,12.25,2: Good quality edited data
03/03/2021 02:30:00,12.25,2: Good quality edited data
03/03/2021 02:45:00,12.25,2: Good quality edited data
03/03/2021 03:00:00,12.24,2: Good quality edited data
03/03/2021 03:15:00,12.23,2: Good quality edited data
03/03/2021 03:30:00,12.24,2: Good quality edited data
03/03/2021 03:45:00,12.24,2: Good quality edited data
03/03/2021 04:00:00,12.23,2: Good quality edited data
03/03/2021 04:15:00,12.22,2: Good quality edited data
03/03/2021 04:30:00,12.22,2: Good quality edited data
03/03/2021 04:45:00,12.22,2: Good quality edited data
03/03/2021 05:00:00,12.22,2: Good quality edited data
03/03/2021 05:15:00,12.22,2: Good quality edited data
03/03/2021 05:30:00,12.21,2: Good quality edited data
03/03/2021 05:45:00,12.21,2: Good quality edited data
03/03/2021 06:00:00,12.2,2: Good quality edited data
03/03/2021 06:15:00,12.2,2: Good quality edited data
03/03/2021 06:30:00,12.19,2: Good quality edited data
03/03/2021 06:45:00,12.19,2: Good quality edited data
03/03/2021 07:00:00,12.19,2: Good quality edited data
03/03/2021 07:15:00,12.19,2: Good quality edited data
03/03/2021 07:30:00,12.18,2: Good quality edited data
03/03/2021 07:45:00,12.18,2: Good quality edited data
03/03/2021 08:00:00,12.17,2: Good quality edited data
03/03/2021 08:15:00,12.17,2: Good quality edited data
03/03/2021 08:30:00,12.17,2: Good quality edited data
03/03/2021 08:45:00,12.16,2: Good quality edited data
03/03/2021 09:00:00,12.16,2: Good quality edited data
03/03/2021 09:15:00,12.15,2: Good quality edited data
03/03/2021 09:30:00,12.15,2: Good quality edited data
03/03/2021 09:45:00,12.14,2: Good quality edited data
03/03/2021 10:00:00,12.14,2: Good quality edited data
03/03/2021 10:15:00,12.14,2: Good quality edited data
03/03/2021 10:30:00,12.13,2: Good quality edited data
03/03/2021 10:45:00,12.13,2: Good quality edited data
03/03/2021 11:00:00,12.13,2: Good quality edited data
03/03/2021 11:15:00,12.13,2: Good quality edited data
03/03/2021 11:30:00,12.14,2: Good quality edited data
03/03/2021 11:45:00,12.13,2: Good quality edited data
03/03/2021 12:00:00,12.13,2: Good quality edited data
03/03/2021 12:15:00,12.13,2: Good quality edited data
03/03/2021 12:30:00,12.13,2: Good quality edited data
03/03/2021 12:45:00,12.125,2: Good quality edited data
03/03/2021 13:00:00,12.125,2: Good quality edited data
03/03/2021 13:15:00,12.12,2: Good quality edited data
03/03/2021 13:30:00,12.11,2: Good quality edited data
03/03/2021 13:45:00,12.11,2: Good quality edited data
03/03/2021 14:00:00,12.11,2: Good quality edited data
03/03/2021 14:15:00,12.11,2: Good quality edited data
03/03/2021 14:30:00,12.1,2: Good quality edited data
03/03/2021 14:45:00,12.1,2: Good quality edited data
03/03/2021 15:00:00,12.1,2: Good quality edited data
03/03/2021 15:15:00,12.09,2: Good quality edited data
03/03/2021 15:30:00,12.08,2: Good quality edited data
03/03/2021 15:45:00,12.09,2: Good quality edited data
03/03/2021 16:00:00,12.08,2: Good quality edited data
03/03/2021 16:15:00,12.07,2: Good quality edited data
03/03/2021 16:30:00,12.07,2: Good quality edited data
03/03/2021 16:45:00,12.07,2: Good quality edited data
03/03/2021 17:00:00,12.06,2: Good quality edited data
03/03/2021 17:15:00,12.06,2: Good quality edited data
03/03/2021 17:30:00,12.05,2: Good quality edited data
03/03/2021 17:45:00,12.04,2: Good quality edited data
03/03/2021 18:00:00,12.05,2: Good quality edited data
03/03/2021 18:15:00,12.04,2: Good quality edited data
03/03/2021 18:30:00,12.02,2: Good quality edited data
03/03/2021 18:45:00,12.04,2: Good quality edited data
03/03/2021 19:00:00,12.04,2: Good quality edited data
03/03/2021 19:15:00,12.04,2: Good quality edited data
03/03/2021 19:30:00,12.02,2: Good quality edited data
03/03/2021 19:45:00,12.02,2: Good quality edited data
03/03/2021 20:00:00,12.03,2: Good quality edited data
03/03/2021 20:15:00,12.02,2: Good quality edited data
03/03/2021 20:30:00,12.02,2: Good quality edited data
03/03/2021 20:45:00,12.01,2: Good quality edited data
03/03/2021 21:00:00,12,2: Good quality edited data
03/03/2021 21:15:00,12.01,2: Good quality edited data
03/03/2021 21:30:00,12,2: Good quality edited data
03/03/2021 21:45:00,12,2: Good quality edited data
03/03/2021 22:00:00,12,2: Good quality edited data
03/03/2021 22:15:00,12,2: Good quality edited data
03/03/2021 22:30:00,11.99,2: Good quality edited data
03/03/2021 22:45:00,11.99,2: Good quality edited data
03/03/2021 23:00:00,11.98,2: Good quality edited data
03/03/2021 23:15:00,11.99,2: Good quality edited data
03/03/2021 23:30:00,11.98,2: Good quality edited data
03/03/2021 23:45:00,11.98,2: Good quality edited data
03/04/2021 00:00:00,11.98,2: Good quality edited data
03/04/2021 00:15:00,11.98,2: Good quality edited data
03/04/2021 00:30:00,11.97,2: Good quality edited data
03/04/2021 00:45:00,11.98,2: Good quality edited data
03/04/2021 01:00:00,11.99,2: Good quality edited data
03/04/2021 01:15:00,11.98,2: Good quality edited data
03/04/2021 01:30:00,11.98,2: Good quality edited data
03/04/2021 01:45:00,11.99,2: Good quality edited data
03/04/2021 02:00:00,11.98,2: Good quality edited data
03/04/2021 02:15:00,11.98,2: Good quality edited data
03/04/2021 02:30:00,11.98,2: Good quality edited data
03/04/2021 02:45:00,11.98,2: Good quality edited data
03/04/2021 03:00:00,11.98,2: Good quality edited data
03/04/2021 03:15:00,11.99,2: Good quality edited data
03/04/2021 03:30:00,11.99,2: Good quality edited data
03/04/2021 03:45:00,11.98,2: Good quality edited data
03/04/2021 04:00:00,11.99,2: Good quality edited data
03/04/2021 04:15:00,11.98,2: Good quality edited data
03/04/2021 04:30:00,11.99,2: Good quality edited data
03/04/2021 04:45:00,11.98,2: Good quality edited data
